review_text,rating,helpful,funny,playtime_forever,playtime_at_review,playtime_last_two_weeks,timestamp,datetime,playtime_forever_hours,playtime_at_review_hours
"I really enjoyed Brothers in Arms: Hell's Highway, sadly games like this don't made anymore.

It's a tactical World War 2 shooter where you taking command of from one to three squads of US Airborne Recon Infantry. You can move them as you wish and they can provide covering/suppressive fire and outmaneuver the enemy as you like. 

I suggest to turn off any interface/HUD and try to embrace your tactical vision for getting more immersive experience. 

Visually the game still holding up pretty good even this days, the sound is okay.

The game has pretty a good plot which can be a little hard to get into if you haven't played previous BiA games (like me), but after middle of the game I figured out what was going on there.

Brothers in Arms: Hell's Highway has some silly moments like tank gameplay sections, but  I easily can recommend it.
",True,0,0,407,407,0,1442420907,2015-09-16 16:28:27,6.783333333333333,6.783333333333333
"Played this years ago on xbox, then on the pc, amazing game, definitely pick this up if you can.
One thing that bothers me, since it's an older game, it blows my cpu/gpu temps up (i7 4770k and GTX960).
Any way to prevent this? cpu running at 60+ is a little too much =/",True,4,0,1399,16,0,1441187906,2015-09-02 09:58:26,23.316666666666666,0.26666666666666666
"This is it.
THIS is the Brothers in Arms game that still holds up to this day.

Easily one of the best cover shooters to EVER exist, the grim, mortifying atmosphere is only made more authentic by the immersive, tantalizing sound design, the (finally) accurate gunplay, and beautiful visuals.

Absolutely worth picking up and replaying after all these years.

WE NEED MORE SHOOTERS LIKE THIS!

EDIT: Coming back 2 years later, and I am still pleased!",True,80,4,887,496,0,1440305284,2015-08-23 04:48:04,14.783333333333333,8.266666666666667
"prepare for:
JASPER I NEED YOU OVER THERE!
JASPER MOVE IT!
I WANT HEAVY FIRE ON THAT POSITION!
Get the bazooka over there.
GIVE THEM ALL YOU'VE GOT!
I want the MG over there.
THAT'S IT, KEEP THE FIRE ON THEM!
SURPRESSING FIRE!

Underrated game 10/10",True,210,113,571,244,0,1439401547,2015-08-12 17:45:47,9.516666666666667,4.066666666666666
"[h1]The trilogy game of the Brothers in Arms franchise.

After playing Earned in Blood, I wasn't really excited to play this game. But holy f*ck was I impressed.
The gameplay was finally changed for-the-better. Throwing your squad around and fighting was much easier. The cutscenes, storyline, everything was very simple but also fun/challenging!

This game almost feels, like a very outdated Max Payne 3; you're required to take cover most of the time, run around and do trick shots.
It even goes all Sniper Elite/Max Payne when you do a critical headshot, with bullet-time, slow motion, gore and everything!

If you haven't played the other games, this one starts by giving you a good backstory and where it all ended to start this game, which is very helpful for character interaction.

Honestly, I'm very impressed. Highly recommend!

9/10[/h1]",True,0,0,102,102,0,1438292067,2015-07-30 21:34:27,1.7,1.7
"This game is way better than the first 2 games IMO.
It introduce some machanism that make this game more TACTICAL. For exmaple, third person view (cover system) make player can overwatch the battlfield, the powerful tactical map even provide the whole thing about locations include active emeny, firendly, cover distribution...etc, useful infomation make strategy efficient, finally you don't need to get this by tons of death. The third team(MG team/ bazooka team) make Flank is not the only option, you can blow up emeny MG directly under certain range. Downed teammate recovery, heatlh machanism(not self-recovery but resemble) boost playability.

Yes, it may feel less realistic but more tactical, may disappoint players that wants realistic hardcore ton of death stamped by irrational deadly AI or whatever, but if ou like a pure tactical shooter, give this a shot.",True,11,2,1383,1383,0,1436362589,2015-07-08 13:36:29,23.05,23.05
"Honestly this game was suppose to be awesome when Gearbox announced back in 2006 with the teaser and the first demonstration. They were only to publish the game and honestly this is big bull crap filled with poor cutscenes and it feels more like you are watching some bad World War Two production with no realism.There are very few new mechanics in the gameplay which are good but turn the game easier and surreal also the tank battles can no longer let you control your tank and one to two squad units like used to have on [b]Brothers in Arms : Road to Hill 30[/b].
Plus the game runs really bad, the requirements posted everywhere is a big fake statement. This game will run baddly even if you have [b]Core 2 Duo 2.4ghz-2.6ghz[/b] or [b]NVdia series 9xxx[/b].
Changing the settings to lowest qualities won't make a difference and there are no configuration to change between directX.The game doesn't present neither the option to turn off shadows and Field of View is limited.
If you have played the first [b]Brother's in Arms[/b] and wanted to see how would continue the story of [b]Matt Baker[/b],is better you keep watching videos instead getting this game tho.
I have my retail copy of [b]BIA: Road to Hill 30[/b] and I still think that game is way better.",False,2,0,1083,1083,0,1435772000,2015-07-01 17:33:20,18.05,18.05
"An excellent squad based shooter.  It's the best video game companion to a Band of Brothers marathon. 

Pros:
-good AI from your squads
-decent shooting mechanics
-good graphics for a 7 year old game
-good weapon graphics and sounds

Cons:
-story.  It's awkward.  
-unskippable cutscenes that are sometimes quite long.  
-small weapon choice.  Really you are limited to a M1 Garand and an smg, either the one you spawn with or an MP40. they tease you with a sniper a few times but after a small sniper mission you never see it again.
-short. game is 7 hours long at most

I would recommend it, but try to buy it on sale.",True,2,1,457,457,0,1435364474,2015-06-27 00:21:14,7.616666666666666,7.616666666666666
"Graphics aside (old game, good for its time) its a pretty awesome game. its like rainbow six in WWII. Its more satisfying to kill Nazis than some spanish speaking criminals in a casino. 9/10 will bang again",True,3,0,203,89,0,1435199721,2015-06-25 02:35:21,3.3833333333333333,1.4833333333333334
"I love the BIA series. This game would of been a great re-imagining of the series for next gen consoles at the time, if they had only paid attention to detail or put the time and effort into reintroducing the realistic-gritty aspect from previous games in the series, then this could of been a solid, damn near excellent release.

I rate this Half assed cliff hanger a 5.6/10
Great concept. Poor execution",True,8,1,802,175,0,1435004852,2015-06-22 20:27:32,13.366666666666667,2.9166666666666665
